# 24-hour MPA fishing-entry forecast for 2024-06-03. 1729 vessels were evaluated near California MPAs. The highest-risk vessel is MMSI 338467817 (UNNAMED), 0.9 km from Año Nuevo SMR with a risk score of 1.00, driven by: traffic_within_10km; dist_to_mpa_m; day_of_week.
mmsi,vessel_name,risk,nearest_mpa,dist_to_mpa_m,sog,cog,heads_toward_mpa,prior_mpa_entries,prior_fishing_tracks,factors,base_date_time,latitude,longitude
367653670,ISLAND STARR,0.0,Bolsa Bay SMCA,12726.152,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:08:51,33.758,-118.186
338380563,STINGER,0.0,Bolsa Bay SMCA,12684.38,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:03:06,33.758,-118.186
367726390,BERNARDINE C,0.0,Anacapa Island FMR,15314.278,0.0,29.3,False,0.0,0.0,dist_to_mpa_m; day_of_week; traffic_within_10km,2024-06-03 14:05:54,34.17,-119.227
367310560,KITTY KAT,0.0,Albany Mudflats SMP,11749.937,0.1,360.0,False,0.0,0.0,tide_height_m; day_of_week; sog,2024-06-03 15:43:50,37.808,-122.408
538010062,HELLAS TATIANA,0.0,Robert W. Crown SMCA,5602.932,0.2,37.0,False,0.0,0.0,tide_height_m; day_of_week; heading,2024-06-03 18:02:49,37.758,-122.343
366999662,CG HALIBUT,0.0,Point Vicente SMCA (No-Take),19686.745,10.5,190.1,True,0.0,0.0,dist_to_mpa_m; day_of_week; heading,2024-06-03 20:41:15,33.924,-118.469
338328226,GENTLE STORM II,0.0,Peytonia Slough SMP,18461.705,4.7,242.4,False,0.0,0.0,dist_to_mpa_m; day_of_week; tide_height_m,2024-06-03 18:00:01,38.052,-122.089
368181970,MAI TAI,0.0,Upper Newport Bay SMCA,1791.301,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; heading,2024-06-03 12:03:37,33.613,-117.924
338366226,V.A.POINT VICENTE,0.0,Abalone Cove SMCA,8746.306,0.0,247.9,True,0.0,0.0,heading; tide_height_m; day_of_week,2024-06-03 00:00:08,33.723,-118.281
368285540,SOUL SHINE,0.0,Point Vicente SMCA (No-Take),11352.231,0.0,35.3,False,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:00:38,33.848,-118.398
338336066,A PALE HORSE,0.0,Upper Newport Bay SMCA,1904.648,0.5,50.0,True,0.0,0.0,cog; day_of_week; sog,2024-06-03 15:36:56,33.61,-117.925
338332392,ALASKA GYPSY,0.0,Tijuana River Mouth SMCA,7052.481,0.3,360.0,False,0.0,0.0,tide_height_m; day_of_week; sog,2024-06-03 13:28:59,32.625,-117.103
636018890,FRONT DEE,0.0,Bolsa Bay SMCA,6967.246,0.1,348.5,False,0.0,0.0,heading; tide_height_m; day_of_week,2024-06-03 00:02:36,33.698,-118.135
338429028,FIREBOAT 17,0.0,Abalone Cove SMCA,9652.361,7.0,334.9,False,0.0,0.0,sog; day_of_week; wind_speed_kn,2024-06-03 19:12:08,33.729,-118.271
368266520,HERO,0.0,Fagan Marsh SMP,13102.643,0.0,58.0,False,0.0,0.0,cog; heading; tide_height_m,2024-06-03 06:00:09,38.095,-122.265
368237840,J MONEY,0.0,Famosa Slough SMCA (No-Take),3708.3,0.0,360.0,False,0.0,0.0,tide_height_m; traffic_within_10km; day_of_week,2024-06-03 04:44:56,32.727,-117.199
338228516,REFUGE,0.0,Upper Newport Bay SMCA,305.436,0.0,105.6,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:14,33.614,-117.904
338328028,AQUATA,0.0,Upper Newport Bay SMCA,12.073,0.0,360.0,False,1.0,0.0,wind_dir_deg; day_of_week; heading,2024-06-03 12:08:12,33.623,-117.895
367312440,LEVITTY,0.0,Bolsa Bay SMCA,1655.677,0.0,277.5,False,0.0,0.0,wind_dir_deg; cog; day_of_week,2024-06-03 12:01:00,33.722,-118.073
338244579,WHITE,0.0,Corte Madera Marsh SMP,13882.193,0.0,52.1,False,0.0,0.0,cog; heading; day_of_week,2024-06-03 12:01:27,37.807,-122.447
369703000,OCEAN RELIANCE,0.0,Abalone Cove SMCA,14179.139,0.0,59.2,False,0.0,0.0,wind_dir_deg; heading; day_of_week,2024-06-03 12:01:58,33.733,-118.222
365683530,MASCO ENDEAVOR,0.0,Abalone Cove SMCA,10272.116,0.0,239.4,True,0.0,0.0,wind_dir_deg; cog; day_of_week,2024-06-03 06:00:04,33.732,-118.264
338354382,SEACLUSION,0.0,Upper Newport Bay SMCA,1972.942,0.1,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:01:38,33.61,-117.925
338035036,BOUNTY,0.0,Bolsa Bay SMCA,12711.542,0.0,344.9,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:00:50,33.757,-118.187
338380021,ANEJO,0.0,Upper Newport Bay SMCA,1958.938,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:01:14,33.61,-117.925
338167545,STARFIRE,0.0,Montara SMR,1225.655,0.0,133.7,False,0.0,0.0,tide_height_m; wind_speed_kn; wind_dir_deg,2024-06-03 06:21:50,37.503,-122.485
368074320,SADDHA,0.0,Abalone Cove SMCA,8977.439,0.0,360.0,False,0.0,0.0,tide_height_m; heading; day_of_week,2024-06-03 02:33:35,33.721,-118.278
338498663,WORKER THE PLAN,0.0,Upper Newport Bay SMCA,1258.872,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:02:30,33.606,-117.885
338227318,REFUGE KATE,0.0,Anacapa Island FMR,14993.812,0.2,197.0,False,0.0,0.0,sog; day_of_week; wind_dir_deg,2024-06-03 06:03:22,34.163,-119.226
352755000,ESTEEM SPLENDOUR,0.0,Bolsa Bay SMCA,14321.059,0.1,199.4,False,0.0,0.0,heading; sog; wind_dir_deg,2024-06-03 00:01:38,33.75,-118.209
338353697,WILD HORSES,0.0,Famosa Slough SMCA (No-Take),4064.359,6.1,63.6,False,0.0,0.0,sog; day_of_week; cog,2024-06-03 18:00:15,32.714,-117.217
367175860,INDEPENDENCE,0.0,Abalone Cove SMCA,9236.937,0.1,360.0,False,0.0,0.0,wind_dir_deg; sog; day_of_week,2024-06-03 06:00:03,33.73,-118.275
477136800,COSCO KAOHSIUNG,0.0,Bolsa Bay SMCA,13030.872,0.0,226.3,False,0.0,0.0,wind_dir_deg; day_of_week; tide_height_m,2024-06-03 12:01:48,33.741,-118.197
338456512,TICA,0.0,Famosa Slough SMCA (No-Take),1015.248,0.0,82.2,True,0.0,0.0,heading; day_of_week; tide_height_m,2024-06-03 00:02:53,32.761,-117.239
367451720,FELINA,0.0,Anacapa Island FMR,15136.617,0.0,0.0,False,0.0,0.0,tide_height_m; cog; day_of_week,2024-06-03 00:00:15,34.166,-119.226
367676540,TALLY HO,0.0,Upper Newport Bay SMCA,2003.224,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:35,33.612,-117.926
368066650,DOUBLE D,0.0,Upper Newport Bay SMCA,2021.313,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:23,33.611,-117.926
338395124,ODESSA,0.0,Bolsa Bay SMCA,12874.704,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:09:18,33.76,-118.187
367704150,KRISTINA,0.0,Bolsa Bay SMCA,13673.555,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:01:10,33.762,-118.195
367113620,SPIRIT,0.0,Bolsa Bay SMCA,13305.758,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:00:05,33.76,-118.192
338392988,MOONDANCE,0.0,Bolsa Bay SMCA,12912.779,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:00:34,33.758,-118.189
338476423,POR LA MAR,0.0,Bolsa Bay SMCA,13085.716,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:00:32,33.759,-118.19
367538710,DIVE BOAT 1,0.0,Abalone Cove SMCA,9776.82,0.0,45.0,False,0.0,0.0,tide_height_m; day_of_week; tide_rising,2024-06-03 16:04:16,33.736,-118.269
338131759,GEORGIES GIRL,0.0,Robert W. Crown SMCA,9356.797,0.1,30.4,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:00:44,37.78,-122.386
338166947,OLIVER,0.0,Point Vicente SMCA (No-Take),11315.715,0.0,114.4,False,0.0,0.0,wind_dir_deg; day_of_week; heading,2024-06-03 12:05:35,33.848,-118.397
211652700,CLASS 40 MOVE,0.0,Pillar Point SMCA,181.059,3.7,340.8,False,0.0,0.0,sog; dist_to_mpa_m; day_of_week,2024-06-03 06:00:06,37.502,-122.54
338232506,SERENDIPITER,0.0,Point Vicente SMCA (No-Take),11354.936,0.0,13.7,False,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:01:58,33.848,-118.398
338488092,SEA ROVER,0.0,Bolsa Bay SMCA,12599.251,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:01:48,33.762,-118.183
338238144,SEA SHARP,0.0,Bolsa Bay SMCA,12656.912,0.0,360.0,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:05:49,33.759,-118.185
367621460,LOVE THE JOURNEY,0.0,Bolsa Bay SMCA,12712.42,0.1,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:01:06,33.757,-118.187
338397951,NAUTI SKYE,0.0,Bolsa Bay SMCA,12689.171,0.1,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:00:37,33.763,-118.183
367444620,ELIZABETH M,0.0,Point Vicente SMCA (No-Take),11392.286,0.0,175.6,True,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:24,33.849,-118.4
338418221,,0.0,Point Vicente SMCA (No-Take),11080.248,0.0,180.8,True,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:30,33.846,-118.396
367721260,CLARITY,0.0,Upper Newport Bay SMCA,740.25,0.0,215.1,False,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:02:37,33.61,-117.889
338393998,HUNTRESS,0.0,Upper Newport Bay SMCA,567.703,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; tide_height_m,2024-06-03 12:01:20,33.61,-117.896
338442456,PEACHES,0.0,Corte Madera Marsh SMP,13941.737,0.0,0.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 17:43:23,37.807,-122.443
338473815,CARABELLA IV,0.0,Upper Newport Bay SMCA,245.52,0.0,360.0,True,0.0,0.0,wind_dir_deg; dist_to_mpa_m; day_of_week,2024-06-03 12:00:22,33.615,-117.902
368926322,USN LORI,0.0,Famosa Slough SMCA (No-Take),950.513,0.0,360.0,False,0.0,0.0,heading; day_of_week; tide_height_m,2024-06-03 14:32:30,32.761,-117.238
338322293,SEAS THE DAY,0.0,Bolsa Bay SMCA,2184.059,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:01:59,33.727,-118.075
368211590,IRISH EYES,0.0,Bolsa Bay SMCA,2015.066,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:05:25,33.725,-118.076
338401939,REEL PARTICULAR,0.0,Bolsa Bay SMCA,1872.195,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:04:37,33.725,-118.073
338322535,EAGLES WING,0.0,Bolsa Bay SMCA,1856.212,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:21:55,33.728,-118.06
366934770,NOAH'S ARK,0.0,Double Cone Rock SMCA,16423.14,1.5,318.1,False,0.0,0.0,traffic_within_10km; day_of_week; cog,2024-06-03 18:00:01,39.854,-124.114
413790184,YONG LI HAO,0.0,Bolsa Bay SMCA,853.874,0.0,264.9,False,0.0,0.0,cog; day_of_week; tide_height_m,2024-06-03 00:01:52,33.719,-118.058
338413926,CONCORD,0.0,Albany Mudflats SMP,2805.892,0.2,268.7,False,0.0,0.0,cog; sog; day_of_week,2024-06-03 12:08:05,37.912,-122.347
366999711,CG TERN,0.0,Robert W. Crown SMCA,8578.294,0.0,290.0,False,0.0,0.0,heading; tide_height_m; day_of_week,2024-06-03 18:02:40,37.811,-122.361
368273480,OCEANS XI,0.0,Anacapa Island FMR,15170.796,0.1,201.4,False,0.0,0.0,day_of_week; wind_dir_deg; sog,2024-06-03 06:00:04,34.167,-119.227
303466000,SARAH AVRICK,0.0,Abalone Cove SMCA,9261.061,0.1,337.9,False,0.0,0.0,heading; tide_height_m; day_of_week,2024-06-03 00:00:03,33.729,-118.275
338167743,VERMEER,0.0,Abalone Cove SMCA,8645.754,0.0,234.9,False,0.0,0.0,wind_dir_deg; cog; day_of_week,2024-06-03 06:04:06,33.719,-118.282
368084540,DELTA TERESA,0.0,Bolsa Bay SMCA,9265.82,0.2,249.9,False,0.0,0.0,wind_dir_deg; heading; sog,2024-06-03 12:00:12,33.744,-118.153
368223930,SAGA,0.0,Upper Newport Bay SMCA,8097.671,7.0,320.7,False,0.0,0.0,sog; tide_height_m; day_of_week,2024-06-03 01:16:19,33.59,-117.987
367093090,TRANSLATED 9 U.S.,0.0,Corte Madera Marsh SMP,7513.969,0.4,39.5,False,0.0,0.0,heading; sog; day_of_week,2024-06-03 00:02:08,37.859,-122.48
367645910,SATISFACTION,0.0,Upper Newport Bay SMCA,863.72,0.0,212.9,False,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:01:52,33.609,-117.901
338149432,MOBILLITY,0.0,Upper Newport Bay SMCA,749.165,0.0,210.7,False,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:05:09,33.609,-117.89
367396790,Z-FIVE,0.0,Robert W. Crown SMCA,6250.044,0.0,360.0,False,0.0,0.0,tide_height_m; heading; day_of_week,2024-06-03 18:00:08,37.819,-122.309
338391094,DOUBLE TROUBLE,0.0,Dana Point SMCA,436.412,0.0,360.0,False,0.0,0.0,day_of_week; dist_to_mpa_m; wind_speed_kn,2024-06-03 15:31:31,33.462,-117.702
366755010,MASTER,0.0,Abalone Cove SMCA,10912.979,0.7,344.7,False,0.0,0.0,sog; day_of_week; heading,2024-06-03 12:00:00,33.73,-118.257
368020980,ASSATEAGUE,0.0,Robert W. Crown SMCA,4837.415,0.1,13.8,False,0.0,0.0,tide_height_m; day_of_week; heading,2024-06-03 18:00:02,37.758,-122.335
338328451,CHAMP,0.0,Bolsa Bay SMCA,6507.199,0.6,272.6,False,0.0,0.0,sog; cog; day_of_week,2024-06-03 06:01:57,33.751,-118.112
338163943,SANDPIPER,0.0,Point Vicente SMCA (No-Take),18869.216,5.2,165.8,True,0.0,0.0,dist_to_mpa_m; day_of_week; sog,2024-06-03 00:00:29,33.917,-118.463
368165820,V.A.POINT FERMIN,0.0,Abalone Cove SMCA,8760.2,0.0,235.7,False,0.0,0.0,wind_dir_deg; cog; day_of_week,2024-06-03 06:04:05,33.724,-118.281
357994000,ASAHI OCEAN,0.0,Robert W. Crown SMCA,6470.46,0.0,62.2,True,0.0,0.0,tide_height_m; heading; day_of_week,2024-06-03 18:02:55,37.726,-122.334
338489894,LIL' FELLA,0.0,Upper Newport Bay SMCA,1692.709,0.1,198.0,False,0.0,0.0,traffic_within_10km; sog; day_of_week,2024-06-03 06:03:18,33.615,-117.924
338425335,WISE GUY,0.0,Upper Newport Bay SMCA,1693.042,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; tide_height_m,2024-06-03 12:01:21,33.615,-117.924
367396670,Z-THREE,0.0,Robert W. Crown SMCA,6421.866,1.3,18.6,False,0.0,0.0,tide_height_m; day_of_week; cog,2024-06-03 18:00:02,37.816,-122.319
368073670,BESS,0.0,Upper Newport Bay SMCA,1801.198,0.0,100.3,True,0.0,0.0,wind_dir_deg; dist_to_mpa_m; day_of_week,2024-06-03 12:03:44,33.62,-117.925
338241831,CABRILLO,0.0,Bolsa Bay SMCA,2107.532,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; tide_height_m,2024-06-03 14:37:18,33.726,-118.076
368128110,CLOUD 9,0.0,Marin Islands SMP,412.318,0.0,246.5,False,0.0,0.0,dist_to_mpa_m; day_of_week; cog,2024-06-03 00:00:09,37.972,-122.481
338388714,DEPLORABLE,0.0,Tijuana River Mouth SMCA,9554.661,0.9,360.0,False,0.0,0.0,sog; tide_height_m; traffic_within_10km,2024-06-03 00:02:10,32.651,-117.11
368124080,R/V BENTHIC CAT,0.0,Cabrillo SMR,3095.575,0.1,360.0,False,0.0,0.0,day_of_week; tide_height_m; tide_rising,2024-06-03 15:04:24,32.703,-117.236
357441000,ARGENT HIBISCUS,0.0,Robert W. Crown SMCA,5717.639,0.0,233.0,False,0.0,0.0,tide_height_m; day_of_week; heading,2024-06-03 18:00:47,37.748,-122.341
366742520,BLUE RUNNER,0.0,Corte Madera Marsh SMP,7818.132,7.1,293.0,False,0.0,0.0,tide_height_m; sog; day_of_week,2024-06-03 18:00:13,37.858,-122.473
338456877,STICKER'S QUICKER,0.0,Upper Newport Bay SMCA,719.148,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; heads_toward_mpa,2024-06-03 12:04:54,33.61,-117.904
368364240,LL BEASTIE,0.0,Dana Point SMCA,1049.608,0.0,138.4,False,2.0,0.0,wind_dir_deg; dist_to_mpa_m; heading,2024-06-03 06:02:11,33.459,-117.693
367779170,3 TEN,0.0,Upper Newport Bay SMCA,1296.358,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:03:13,33.605,-117.908
368032910,ARCTURUS,0.0,Upper Newport Bay SMCA,601.843,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; heads_toward_mpa,2024-06-03 12:02:04,33.612,-117.901
352978141,GRAND WINNER 5,0.0,Bolsa Bay SMCA,6246.71,0.0,277.6,False,0.0,0.0,wind_dir_deg; day_of_week; cog,2024-06-03 12:02:54,33.706,-118.129
303866000,USCG 755,0.0,Robert W. Crown SMCA,2737.089,0.0,0.0,False,0.0,0.0,tide_height_m; cog; wind_speed_kn,2024-06-03 18:01:53,37.779,-122.248
538070539,BELLISSIMA I,0.0,Upper Newport Bay SMCA,862.075,0.0,53.7,True,0.0,0.0,wind_dir_deg; day_of_week; cog,2024-06-03 12:02:25,33.615,-117.915
338370731,XLR8,0.0,Upper Newport Bay SMCA,158.158,0.0,360.0,False,0.0,0.0,heading; dist_to_mpa_m; day_of_week,2024-06-03 23:48:35,33.616,-117.903
367107280,PACIFIC HORNBLOWER,0.0,Albany Mudflats SMP,6778.632,7.9,354.6,False,0.0,0.0,tide_height_m; sog; day_of_week,2024-06-03 18:00:08,37.837,-122.362
367616990,MAYAN,0.0,Natural Bridges SMR,5252.151,0.1,120.8,False,0.0,0.0,tide_height_m; day_of_week; sog,2024-06-03 06:02:56,36.967,-122.003
338430995,SPLENDID INTENTION,0.0,Crystal Cove SMCA,10279.954,5.5,58.4,True,1.0,0.0,cog; day_of_week; sog,2024-06-03 00:00:08,33.542,-117.977
368089050,STANLEY'S CUP,0.0,Upper Newport Bay SMCA,630.566,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; heads_toward_mpa,2024-06-03 12:02:53,33.61,-117.897
338398811,ECORE,0.0,Upper Newport Bay SMCA,553.491,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; heads_toward_mpa,2024-06-03 12:01:50,33.61,-117.895
338100018,MARE'ZIA,0.0,Point Vicente SMCA (No-Take),11385.063,0.0,353.7,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:19,33.849,-118.399
338430676,FOUR REELS,0.0,Bolsa Bay SMCA,12583.044,0.1,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:02:42,33.758,-118.185
366745450,RESCUE BOAT 126,0.0,Bolsa Bay SMCA,12528.265,0.1,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:02:08,33.758,-118.184
338127372,PRIME RHIB,0.0,Point Dume SMCA,19314.97,0.0,360.0,False,0.0,0.0,traffic_within_10km; day_of_week; tide_height_m,2024-06-03 23:08:57,34.212,-118.861
367678390,EL TIGRE,0.0,Upper Newport Bay SMCA,1812.033,0.0,277.0,False,0.0,0.0,tide_height_m; cog; wind_dir_deg,2024-06-03 00:00:09,33.614,-117.925
338142675,NUEVO,0.0,Upper Newport Bay SMCA,14.94,0.0,72.1,False,1.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:02:30,33.622,-117.896
338397967,YACHTZEE,0.0,Upper Newport Bay SMCA,2007.878,0.0,62.0,True,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:36,33.611,-117.926
368351350,MARMAC 304,0.0,Abalone Cove SMCA,13983.175,0.0,172.4,False,0.0,0.0,cog; tide_height_m; wind_dir_deg,2024-06-03 00:00:00,33.746,-118.224
367167000,ADM WM M CALLAGHAN,0.0,Robert W. Crown SMCA,6362.999,0.0,0.0,False,0.0,0.0,tide_height_m; cog; day_of_week,2024-06-03 18:02:43,37.82,-122.311
338234443,SO GLASSY,0.0,Bolsa Bay SMCA,360.103,0.0,37.1,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:01:37,33.715,-118.061
338139693,WAVELENGTH,0.0,Bolsa Bay SMCA,12611.648,0.1,345.2,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:05:20,33.762,-118.183
366988970,LARCONA,0.0,Abalone Cove SMCA,14656.829,0.1,255.7,True,0.0,0.0,heading; sog; day_of_week,2024-06-03 18:00:08,33.767,-118.22
338368994,FELT LIKE IT,0.0,Corte Madera Marsh SMP,7364.052,0.0,360.0,True,0.0,0.0,tide_height_m; heading; day_of_week,2024-06-03 18:02:01,37.86,-122.481
369970891,PORT CHICAGO,0.0,Peytonia Slough SMP,17454.269,0.0,191.8,False,0.0,0.0,tide_height_m; day_of_week; heading,2024-06-03 15:50:51,38.056,-122.04
366978690,EAGLE,0.0,Abalone Cove SMCA,9279.057,0.0,170.9,False,0.0,0.0,cog; day_of_week; heading,2024-06-03 18:00:00,33.745,-118.275
338338043,OSCAR TANGO,0.0,Corte Madera Marsh SMP,7397.991,7.1,64.6,False,0.0,0.0,sog; tide_height_m; day_of_week,2024-06-03 18:00:03,37.876,-122.428
367010460,J&B,0.0,Upper Newport Bay SMCA,808.303,0.0,17.9,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:52,33.615,-117.914
338428137,BLUEPRINT,0.0,Famosa Slough SMCA (No-Take),7469.075,0.0,219.9,False,0.0,0.0,tide_height_m; day_of_week; traffic_within_10km,2024-06-03 13:25:50,32.707,-117.166
338350423,WATER BUFFALO,0.0,Upper Newport Bay SMCA,569.004,0.0,360.0,True,1.0,0.0,wind_dir_deg; day_of_week; heads_toward_mpa,2024-06-03 12:02:40,33.61,-117.896
368144290,PAULA M SPERRY,0.0,Robert W. Crown SMCA,11370.837,0.1,263.3,False,0.0,0.0,heading; tide_height_m; sog,2024-06-03 18:00:08,37.806,-122.4
367353080,EMPIRE STATE,0.0,Cabrillo SMR,2789.878,0.1,176.9,True,0.0,0.0,sog; heading; day_of_week,2024-06-03 06:01:22,32.7,-117.236
338231624,STEELROD,0.0,Bolsa Bay SMCA,1889.538,0.0,288.2,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:18,33.725,-118.073
367161070,VANGUARD,0.0,Anacapa Island FMR,15208.717,0.0,3.3,False,0.0,0.0,tide_height_m; day_of_week; dist_to_mpa_m,2024-06-03 15:20:12,34.169,-119.228
352001160,NORD VANCOUVER,0.0,Robert W. Crown SMCA,6314.102,0.0,14.4,True,0.0,0.0,tide_height_m; cog; day_of_week,2024-06-03 18:01:07,37.718,-122.319
219315000,EFFIE MAERSK,0.0,Bolsa Bay SMCA,9342.231,5.7,223.6,False,0.0,0.0,sog; day_of_week; heading,2024-06-03 00:00:05,33.665,-118.147
338369901,DOLLY,0.0,Upper Newport Bay SMCA,1448.332,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; heading,2024-06-03 12:02:25,33.608,-117.917
338106502,ESCAPE,0.0,Redwood Shores SMP,7091.962,0.2,57.8,False,0.0,0.0,cog; tide_height_m; sog,2024-06-03 18:09:13,37.589,-122.317
368573000,SEA HAVEN,0.0,Famosa Slough SMCA (No-Take),6620.946,0.3,173.1,False,0.0,0.0,sog; heading; day_of_week,2024-06-03 00:00:39,32.711,-117.174
368225950,M/Y DOZER II,0.0,Famosa Slough SMCA (No-Take),3797.037,0.2,121.6,False,0.0,0.0,sog; heading; tide_height_m,2024-06-03 00:01:11,32.715,-117.229
368457000,LADY HELVETIA,0.0,Abalone Cove SMCA,12481.94,1.0,360.0,False,0.0,0.0,tide_height_m; sog; day_of_week,2024-06-03 00:02:54,33.774,-118.247
368010120,PANACEA IV,0.0,Tijuana River Mouth SMCA,6956.24,0.0,332.3,False,0.0,0.0,tide_height_m; day_of_week; peak_hour,2024-06-03 13:42:41,32.624,-117.104
338189834,FREEDOM,0.0,Upper Newport Bay SMCA,861.367,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; heads_toward_mpa,2024-06-03 12:05:20,33.61,-117.909
565871000,MTM PENANG,0.0,Robert W. Crown SMCA,7507.522,0.1,59.8,True,0.0,0.0,heading; tide_height_m; day_of_week,2024-06-03 18:02:29,37.718,-122.34
338439854,SUNROAD,0.0,Famosa Slough SMCA (No-Take),4233.049,0.0,344.7,False,0.0,0.0,tide_height_m; tide_rising; day_of_week,2024-06-03 15:22:47,32.727,-117.192
368992000,ALGOL,0.0,Robert W. Crown SMCA,9244.762,0.0,0.0,False,0.0,0.0,tide_height_m; day_of_week; cog,2024-06-03 18:00:07,37.748,-122.383
338218167,,0.0,Point Vicente SMCA (No-Take),11425.976,0.0,74.0,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:44,33.849,-118.4
366862960,BESAME,0.0,Tijuana River Mouth SMCA,7146.84,0.0,281.8,False,0.0,0.0,tide_height_m; cog; traffic_within_10km,2024-06-03 00:04:12,32.631,-117.132
368167990,IT'S ALL GOOD,0.0,Upper Newport Bay SMCA,14.462,0.0,231.5,False,1.0,0.0,wind_dir_deg; day_of_week; tide_height_m,2024-06-03 12:01:45,33.622,-117.895
367483940,COMOCEAN,0.0,Albany Mudflats SMP,4619.966,1.1,56.1,True,0.0,0.0,cog; tide_height_m; day_of_week,2024-06-03 18:00:14,37.865,-122.366
368037690,BARCA NOASTRA,0.0,Upper Newport Bay SMCA,918.976,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; tide_height_m,2024-06-03 12:01:30,33.612,-117.914
338455065,MESS AROUND,0.0,Bolsa Bay SMCA,2135.223,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; heading,2024-06-03 12:03:00,33.726,-118.076
