# 24-hour MPA fishing-entry forecast for 2024-08-12. 1879 vessels were evaluated near California MPAs. The highest-risk vessel is MMSI 367104040 (KNOX T), 1.0 km from Naples SMCA with a risk score of 1.00, driven by: prior_mpa_entries; traffic_within_10km; dist_to_mpa_m.
mmsi,vessel_name,risk,nearest_mpa,dist_to_mpa_m,sog,cog,heads_toward_mpa,prior_mpa_entries,prior_fishing_tracks,factors,base_date_time,latitude,longitude
338398123,PENDRAGON,0.212,Robert W. Crown SMCA,13517.386,0.1,41.3,True,6.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 06:04:37,37.673,-122.38
368345680,LIBERTAS,0.21,Abalone Cove SMCA,8812.497,0.0,360.0,False,2.0,0.0,prior_mpa_entries; dist_to_mpa_m; cog,2024-08-12 18:08:37,33.72,-118.28
338494382,KNOT ALL BAD,0.208,Upper Newport Bay SMCA,2093.15,0.0,360.0,False,8.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 00:01:07,33.61,-117.927
338426438,SALTY BIRD,0.208,Upper Newport Bay SMCA,1009.454,2.5,23.5,False,3.0,0.0,sog; prior_mpa_entries; wave_height_m,2024-08-12 00:00:02,33.615,-117.916
352062000,TRIUMPH ACE,0.206,Point Dume SMR,16907.551,7.8,301.3,False,0.0,0.0,sog; traffic_within_10km; cog,2024-08-12 06:00:08,33.814,-118.708
338216083,BOAT,0.204,Point Vicente SMCA (No-Take),18305.761,5.7,8.0,False,5.0,0.0,sog; prior_mpa_entries; peak_hour,2024-08-12 00:00:16,33.912,-118.461
367001830,TERRI L BRUSCO,0.204,Marin Islands SMP,1590.595,0.4,90.8,False,3.0,0.0,prior_mpa_entries; sog; traffic_within_10km,2024-08-12 06:00:03,37.981,-122.44
538010588,SIGMA VENTURE,0.202,Robert W. Crown SMCA,8193.683,0.1,351.5,False,5.0,0.0,prior_mpa_entries; traffic_within_10km; sog,2024-08-12 12:00:08,37.7,-122.323
368152530,MYSTIC,0.2,Arrow Point to Lion Head Point SMCA,421.915,6.1,85.2,False,10.0,0.0,prior_mpa_entries; sog; traffic_within_10km,2024-08-12 14:52:54,33.452,-118.495
367766860,SEANA C,0.2,Peytonia Slough SMP,17813.414,0.1,336.9,False,8.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 06:00:05,38.056,-122.077
338425309,KOHI,0.199,Anacapa Island FMR,16749.46,4.6,6.7,False,2.0,0.0,sog; prior_mpa_entries; wind_speed_kn,2024-08-12 00:00:16,34.222,-119.285
367199960,DANNY C,0.198,Anacapa Island FMR,19525.432,0.0,19.5,False,2.0,0.0,prior_mpa_entries; dist_to_mpa_m; traffic_within_10km,2024-08-12 12:41:30,34.241,-119.262
338209202,GEORGIA GAYLE,0.198,Point Vicente SMCA (No-Take),11187.781,0.0,360.0,False,19.0,0.0,prior_mpa_entries; peak_hour; traffic_within_10km,2024-08-12 00:01:58,33.847,-118.397
367510010,MARIA,0.197,Abalone Cove SMCA,8911.646,0.0,360.0,False,16.0,0.0,prior_mpa_entries; wave_height_m; dist_to_mpa_m,2024-08-12 18:02:13,33.721,-118.279
367126220,WIND ROSE,0.196,Tijuana River Mouth SMCA,6779.764,0.1,360.0,False,14.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 16:30:09,32.628,-117.131
368285350,SOLEMARE,0.196,Abalone Cove SMCA,8845.033,0.0,360.0,False,0.0,0.0,traffic_within_10km; peak_hour; wave_height_m,2024-08-12 18:01:42,33.719,-118.28
338472547,NO MORE SEARCHING,0.195,Corte Madera Marsh SMP,5887.901,0.1,360.0,True,4.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 18:05:41,37.872,-122.497
338460434,SWEET CAROLINE,0.195,Famosa Slough SMCA (No-Take),3657.623,0.0,360.0,True,10.0,0.0,peak_hour; prior_mpa_entries; wave_height_m,2024-08-12 18:00:04,32.716,-117.226
368136950,HERCULES,0.195,Abalone Cove SMCA,8972.174,0.0,130.3,False,0.0,0.0,dist_to_mpa_m; peak_hour; heading,2024-08-12 06:00:18,33.74,-118.278
368360390,NEXT CHAPTER,0.194,Long Point SMR,1448.51,1.0,98.9,False,0.0,0.0,sog; peak_hour; traffic_within_10km,2024-08-12 12:50:05,33.393,-118.368
368081320,OCEAN THUNDER,0.193,Elkhorn Slough SMCA,374.762,0.0,360.0,True,0.0,0.0,peak_hour; traffic_within_10km; wave_height_m,2024-08-12 16:08:56,36.806,-121.786
367307320,DAUNTLESS,0.193,Reading Rock SMR,7532.028,8.9,186.1,False,2.0,2.0,traffic_within_10km; prior_mpa_entries; sog,2024-08-12 18:00:01,41.297,-124.324
338493781,FANCY,0.192,Corte Madera Marsh SMP,6432.873,0.0,0.0,True,1.0,0.0,prior_mpa_entries; peak_hour; wind_speed_kn,2024-08-12 12:01:21,37.873,-122.462
368123350,TRICIA ANNE,0.192,Bolsa Bay SMCA,2520.583,0.0,360.0,False,3.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 00:30:21,33.727,-118.08
338177138,FLAWLESS,0.19,Bolsa Bay SMCA,1096.126,0.0,360.0,False,3.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 00:05:07,33.721,-118.058
338456877,STICKER'S QUICKER,0.19,Upper Newport Bay SMCA,723.5,0.1,360.0,True,2.0,0.0,prior_mpa_entries; wave_height_m; cog,2024-08-12 00:02:57,33.61,-117.904
366977850,GLADYS S,0.19,Abalone Cove SMCA,10335.092,0.0,185.9,False,6.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 18:25:40,33.734,-118.264
338353214,FALKOR,0.189,Anacapa Island FMR,15407.726,0.0,360.0,False,9.0,0.0,prior_mpa_entries; dist_to_mpa_m; peak_hour,2024-08-12 18:02:28,34.173,-119.229
366978690,EAGLE,0.188,Bolsa Bay SMCA,12436.819,0.1,96.4,True,0.0,0.0,peak_hour; wave_height_m; heading,2024-08-12 18:03:47,33.752,-118.186
367320010,GALWAY BAY,0.188,Reading Rock SMR,12294.201,2.0,323.6,False,1.0,1.0,traffic_within_10km; prior_mpa_entries; sog,2024-08-12 06:00:24,41.24,-124.344
367791650,PESCATORE,0.187,Casino Point SMCA (No-Take),41.01,0.1,195.7,False,0.0,0.0,dist_to_mpa_m; peak_hour; traffic_within_10km,2024-08-12 12:05:35,33.348,-118.324
366983830,PERALTA,0.186,Robert W. Crown SMCA,1837.994,5.7,270.1,False,0.0,0.0,sog; peak_hour; cog,2024-08-12 13:05:25,37.77,-122.301
338422171,SUENOS,0.186,Upper Newport Bay SMCA,693.108,0.0,360.0,True,2.0,0.0,prior_mpa_entries; wave_height_m; cog,2024-08-12 00:00:15,33.609,-117.893
367492920,WYATT M,0.185,Abalone Cove SMCA,9632.24,0.0,0.0,False,0.0,0.0,dist_to_mpa_m; traffic_within_10km; wave_height_m,2024-08-12 00:00:03,33.735,-118.271
338480087,LEAH GAIL,0.185,Long Point SMR,15615.663,6.2,11.4,False,0.0,0.0,sog; traffic_within_10km; peak_hour,2024-08-12 12:22:42,33.544,-118.277
369970279,HOSTILE METHOD-08,0.183,Anacapa Island Special Closure,17773.778,13.4,353.8,False,30.0,0.0,prior_mpa_entries; traffic_within_10km; cog,2024-08-12 06:00:00,33.917,-119.205
367776060,ENDLESS SUMMER,0.183,Anacapa Island FMR,15439.031,0.0,360.0,False,8.0,0.0,prior_mpa_entries; dist_to_mpa_m; peak_hour,2024-08-12 18:01:08,34.171,-119.227
338387276,GO AWAY,0.181,Lover's Cove SMCA,334.202,0.2,360.0,False,1.0,0.0,sog; prior_mpa_entries; traffic_within_10km,2024-08-12 18:14:28,33.345,-118.326
367371520,GAN EDEN,0.18,Upper Newport Bay SMCA,1701.271,2.9,163.0,False,5.0,0.0,sog; prior_mpa_entries; wave_height_m,2024-08-12 07:02:00,33.619,-117.924
338208292,EPIPHANY,0.18,Albany Mudflats SMP,2836.418,0.5,10.1,False,0.0,0.0,sog; peak_hour; cog,2024-08-12 18:04:55,37.913,-122.346
338036617,PAU HANA,0.18,Abalone Cove SMCA,11794.339,0.0,360.0,False,0.0,0.0,peak_hour; traffic_within_10km; cog,2024-08-12 16:53:07,33.765,-118.252
368229230,ESCAPADES,0.18,Famosa Slough SMCA (No-Take),3011.632,0.0,340.6,True,0.0,0.0,peak_hour; wave_height_m; dist_to_mpa_m,2024-08-12 18:00:07,32.722,-117.227
338472505,THE PAYOFF,0.179,Bolsa Bay SMCA,8304.582,0.0,360.0,False,6.0,6.0,prior_mpa_entries; peak_hour; traffic_within_10km,2024-08-12 06:04:20,33.766,-118.123
368165040,ZORRO,0.178,Abalone Cove SMCA,8827.948,0.3,360.0,False,0.0,0.0,traffic_within_10km; cog; sog,2024-08-12 17:55:49,33.723,-118.28
338193507,OCEAN SPIRIT,0.178,Cabrillo SMR,8170.311,5.7,359.1,False,1.0,0.0,sog; prior_mpa_entries; peak_hour,2024-08-12 00:00:21,32.686,-117.154
366997560,NERISSA,0.178,Crystal Cove SMCA,4193.394,9.0,81.1,False,9.0,0.0,prior_mpa_entries; sog; wave_height_m,2024-08-12 18:00:19,33.55,-117.9
215175000,CMA CGM BLUE WHALE,0.178,Abalone Cove SMCA,10917.994,6.8,119.7,False,4.0,0.0,sog; prior_mpa_entries; peak_hour,2024-08-12 12:01:10,33.713,-118.257
368201590,BLUE HAVEN,0.176,Goleta Slough SMCA (No-Take),12130.609,0.0,10.0,False,4.0,0.0,prior_mpa_entries; cog; traffic_within_10km,2024-08-12 12:01:42,34.406,-119.69
368200240,PACIFIC MOON,0.176,Abalone Cove SMCA,8742.566,0.2,360.0,False,5.0,0.0,sog; prior_mpa_entries; wave_height_m,2024-08-12 18:02:01,33.724,-118.281
367362340,ISLAND DREAMER,0.175,Abalone Cove SMCA,8933.042,0.0,360.0,False,0.0,0.0,traffic_within_10km; peak_hour; wave_height_m,2024-08-12 18:03:36,33.72,-118.279
338313548,THE WHISTLE,0.175,Upper Newport Bay SMCA,1098.078,0.0,213.3,False,10.0,0.0,prior_mpa_entries; n_prior_mpas_visited; traffic_within_10km,2024-08-12 21:07:59,33.616,-117.917
338437604,WHALE SONG,0.174,Albany Mudflats SMP,5417.343,0.0,0.0,False,22.0,0.0,prior_mpa_entries; traffic_within_10km; wind_dir_deg,2024-08-12 20:03:33,37.91,-122.381
366886630,EXY JOHNSON,0.173,Abalone Cove SMCA,8975.62,0.0,360.0,False,39.0,0.0,prior_mpa_entries; peak_hour; dist_to_mpa_m,2024-08-12 18:00:47,33.737,-118.278
338108493,CHARISMA,0.172,Upper Newport Bay SMCA,533.237,0.1,352.3,True,4.0,0.0,prior_mpa_entries; wave_height_m; n_prior_mpas_visited,2024-08-12 18:03:07,33.611,-117.896
371140000,MORNING CHRISTINA,0.171,Anacapa Island FMR,14182.473,0.1,12.0,False,9.0,0.0,prior_mpa_entries; peak_hour; traffic_within_10km,2024-08-12 18:00:18,34.116,-119.208
338224651,LIVING THE DREAM,0.171,Anacapa Island FMR,15450.409,0.0,360.0,False,0.0,0.0,peak_hour; traffic_within_10km; wave_height_m,2024-08-12 00:01:51,34.167,-119.223
368350710,RECURRENT,0.171,Point Vicente SMCA (No-Take),19577.974,7.6,173.8,True,0.0,0.0,sog; dist_to_mpa_m; cog,2024-08-12 21:38:36,33.923,-118.464
338033155,TEAK & HOLLY,0.171,Bair Island SMP,1754.444,0.8,272.3,False,0.0,0.0,sog; peak_hour; traffic_within_10km,2024-08-12 18:02:16,37.512,-122.196
367318950,LITTLE JOE,0.17,Reading Rock SMR,14393.901,1.8,324.9,False,5.0,5.0,prior_mpa_entries; traffic_within_10km; sog,2024-08-12 00:00:18,41.353,-124.414
338177481,CINDERELLA,0.169,Abalone Cove SMCA,8719.235,0.1,16.9,False,6.0,0.0,prior_mpa_entries; wave_height_m; dist_to_mpa_m,2024-08-12 00:02:12,33.717,-118.281
338070397,ACOUSTIC EXPLORER,0.168,Cabrillo SMR,7165.313,7.9,286.3,False,0.0,0.0,sog; traffic_within_10km; cog,2024-08-12 18:00:02,32.662,-117.326
369493667,CG45667,0.168,Robert W. Crown SMCA,8588.35,0.0,360.0,False,0.0,0.0,peak_hour; traffic_within_10km; cog,2024-08-12 12:01:10,37.81,-122.361
338210797,AURORA,0.167,Goleta Slough SMCA (No-Take),12209.425,0.1,360.0,False,4.0,0.0,prior_mpa_entries; sog; traffic_within_10km,2024-08-12 00:01:07,34.407,-119.689
338002098,RIGEL,0.167,Abalone Cove SMCA,14521.74,6.3,238.6,False,4.0,0.0,sog; prior_mpa_entries; cog,2024-08-12 00:00:27,33.725,-118.218
366872980,ENDLESS DREAMS,0.167,Upper Newport Bay SMCA,1553.996,0.0,360.0,False,4.0,0.0,prior_mpa_entries; cog; dist_to_mpa_m,2024-08-12 21:45:35,33.618,-117.922
366991473,R/V MINKE,0.166,Goleta Slough SMCA (No-Take),11951.39,0.6,109.4,False,15.0,0.0,prior_mpa_entries; sog; traffic_within_10km,2024-08-12 14:06:33,34.406,-119.692
338424831,WEE LEDA,0.166,Robert W. Crown SMCA,9379.372,0.1,360.0,False,0.0,0.0,peak_hour; dist_to_mpa_m; traffic_within_10km,2024-08-12 19:20:54,37.78,-122.386
367348670,DAUNTLESS,0.165,Upper Newport Bay SMCA,1837.179,0.0,0.0,False,2.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 06:04:18,33.611,-117.924
368081790,PEARL,0.165,Cabrillo SMR,3998.297,0.0,360.0,False,7.0,0.0,prior_mpa_entries; peak_hour; cog,2024-08-12 12:00:24,32.711,-117.233
368329630,BREATHE,0.165,Point Dume SMCA,12549.968,15.0,304.8,False,5.0,0.0,prior_mpa_entries; traffic_within_10km; heading,2024-08-12 18:00:01,34.017,-119.019
368402000,EXCALIBUR,0.164,Samoa SMCA,6609.24,0.0,352.9,True,0.0,0.0,traffic_within_10km; peak_hour; cog,2024-08-12 18:02:19,40.807,-124.162
338197303,BELLA VITA,0.164,Corte Madera Marsh SMP,6729.875,5.3,266.4,False,0.0,0.0,sog; peak_hour; cog,2024-08-12 00:00:10,37.875,-122.443
636091473,MATSON WAIKIKI,0.164,Abalone Cove SMCA,13556.925,0.0,299.0,False,2.0,0.0,prior_mpa_entries; heading; wave_height_m,2024-08-12 18:00:09,33.769,-118.233
338398201,SV MANUIA,0.163,Famosa Slough SMCA (No-Take),3431.564,0.0,360.0,False,8.0,0.0,prior_mpa_entries; peak_hour; n_prior_mpas_visited,2024-08-12 00:02:07,32.727,-117.202
366991529,WHALE,0.162,Abalone Cove SMCA,260.797,0.1,360.0,False,5.0,0.0,prior_mpa_entries; traffic_within_10km; sog,2024-08-12 19:18:17,33.698,-118.372
368368270,,0.162,Corte Madera Marsh SMP,13892.711,2.7,66.3,False,2.0,0.0,sog; prior_mpa_entries; peak_hour,2024-08-12 18:00:08,37.807,-122.444
367358930,GAVILAN,0.161,Albany Mudflats SMP,5442.472,3.8,16.9,False,1.0,0.0,sog; prior_mpa_entries; wave_height_m,2024-08-12 00:00:25,37.907,-122.383
338159814,ANDIAMO,0.16,Bolsa Bay SMCA,2021.478,0.0,129.0,True,12.0,0.0,prior_mpa_entries; peak_hour; wind_speed_kn,2024-08-12 00:02:33,33.725,-118.075
367797790,SMITHZONIAN,0.16,Famosa Slough SMCA (No-Take),1677.949,5.0,74.4,True,4.0,0.0,sog; prior_mpa_entries; dist_to_mpa_m,2024-08-12 18:00:08,32.758,-117.247
367467120,AVA FOSS,0.159,Point Vicente SMCA (No-Take),18531.959,1.4,240.1,False,0.0,0.0,sog; traffic_within_10km; peak_hour,2024-08-12 00:00:06,33.914,-118.455
367742810,JOHN H MARTIN,0.158,Elkhorn Slough SMCA,560.826,0.0,241.3,False,2.0,0.0,prior_mpa_entries; traffic_within_10km; wave_height_m,2024-08-12 12:02:19,36.804,-121.786
338238144,SEA SHARP,0.157,Bolsa Bay SMCA,12658.409,0.0,360.0,False,4.0,0.0,prior_mpa_entries; wave_height_m; n_prior_mpas_visited,2024-08-12 18:03:53,33.759,-118.185
368238670,DELORES,0.157,Bair Island SMP,2342.73,4.3,0.1,False,0.0,0.0,sog; traffic_within_10km; heading,2024-08-12 18:00:10,37.56,-122.195
367621160,FREEDOM,0.156,Abalone Cove SMCA,8759.111,0.0,360.0,False,3.0,0.0,prior_mpa_entries; dist_to_mpa_m; wave_height_m,2024-08-12 18:00:05,33.725,-118.281
368235320,DESIRE,0.155,Anacapa Island FMR,15506.26,0.0,360.0,False,0.0,0.0,heading; cog; wave_height_m,2024-08-12 18:00:59,34.168,-119.223
226335000,ILE DE BREHAT,0.155,Point Buchon SMR,17846.792,0.0,120.0,False,1.0,0.0,traffic_within_10km; prior_mpa_entries; peak_hour,2024-08-12 18:00:00,35.1,-120.706
338404342,DAS BOOT,0.155,Moro Cojo Slough SMR,627.762,0.0,360.0,False,0.0,0.0,peak_hour; traffic_within_10km; wave_height_m,2024-08-12 12:04:46,36.802,-121.786
338237772,SHARK BAIT,0.153,Bolsa Bay SMCA,357.198,0.0,247.5,True,3.0,0.0,prior_mpa_entries; traffic_within_10km; dist_to_mpa_m,2024-08-12 06:04:35,33.713,-118.057
338391094,DOUBLE TROUBLE,0.151,Dana Point SMCA,434.281,0.0,360.0,False,1.0,0.0,prior_mpa_entries; dist_to_mpa_m; peak_hour,2024-08-12 06:04:16,33.462,-117.702
338395119,SCILLA,0.15,Dana Point SMCA,402.767,0.0,360.0,False,1.0,0.0,prior_mpa_entries; dist_to_mpa_m; traffic_within_10km,2024-08-12 06:05:35,33.462,-117.703
311000458,GLOVIS SIGMA,0.15,Anacapa Island FMR,14053.88,0.1,273.1,True,4.0,0.0,prior_mpa_entries; traffic_within_10km; sog,2024-08-12 18:01:26,34.103,-119.206
338393843,WINE KNOT,0.149,Abalone Cove SMCA,8633.576,0.0,182.0,False,4.0,0.0,prior_mpa_entries; dist_to_mpa_m; wave_height_m,2024-08-12 00:08:03,33.72,-118.282
338354069,CHEERS,0.148,Bolsa Bay SMCA,7646.694,0.0,360.0,False,4.0,0.0,prior_mpa_entries; wave_height_m; cog,2024-08-12 18:02:56,33.762,-118.116
338477758,NO ESCAPE,0.148,Dana Point SMCA,9147.611,10.0,3.7,True,4.0,0.0,prior_mpa_entries; traffic_within_10km; wave_height_m,2024-08-12 00:00:17,33.376,-117.691
338238542,ADVENTURE,0.148,Upper Newport Bay SMCA,1799.63,0.0,240.2,False,3.0,0.0,prior_mpa_entries; wave_height_m; dist_to_mpa_m,2024-08-12 00:02:12,33.613,-117.924
366749640,TIGRESS,0.148,Laguna Beach SMCA (No-Take),6106.823,10.9,137.8,False,14.0,14.0,prior_mpa_entries; traffic_within_10km; wave_height_m,2024-08-12 18:00:03,33.448,-117.837
367355310,ISLAND STARR,0.148,Natural Bridges SMR,5216.389,0.0,360.0,False,0.0,0.0,traffic_within_10km; peak_hour; wave_height_m,2024-08-12 06:04:36,36.966,-122.003
338430492,SOJOURN,0.147,Bolsa Bay SMCA,11279.31,6.4,101.3,True,3.0,0.0,sog; prior_mpa_entries; n_prior_mpas_visited,2024-08-12 00:00:05,33.758,-118.169
338333735,WHITE DIAMOND,0.147,Bolsa Bay SMCA,1758.334,0.0,360.0,False,1.0,0.0,peak_hour; prior_mpa_entries; cog,2024-08-12 00:00:00,33.727,-118.066
338313036,IOS,0.146,Upper Newport Bay SMCA,1071.132,0.0,39.0,False,6.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 06:04:15,33.616,-117.917
338492576,LAGUNA LEGAL II,0.146,Upper Newport Bay SMCA,1315.96,0.0,360.0,False,7.0,0.0,prior_mpa_entries; cog; peak_hour,2024-08-12 20:16:08,33.606,-117.884
338926138,CG26138,0.146,Abalone Cove SMCA,9750.755,0.0,0.0,False,2.0,0.0,prior_mpa_entries; wind_speed_kn; dist_to_mpa_m,2024-08-12 14:21:44,33.728,-118.27
338100018,MARE'ZIA,0.145,Point Vicente SMCA (No-Take),11382.648,0.0,299.5,False,6.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 18:00:17,33.849,-118.399
338501037,PRIORITIES II,0.143,Bolsa Bay SMCA,2447.872,0.0,360.0,False,7.0,0.0,prior_mpa_entries; peak_hour; traffic_within_10km,2024-08-12 22:47:15,33.728,-118.078
338303696,DARK SIDE,0.143,Crystal Cove SMCA,1322.115,0.1,71.4,False,5.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 00:00:25,33.601,-117.889
338215013,BARBARA ANN,0.143,Casino Point SMCA (No-Take),204.736,0.5,360.0,True,1.0,0.0,sog; traffic_within_10km; prior_mpa_entries,2024-08-12 18:12:03,33.347,-118.326
319245100,T/T LIND,0.142,Crystal Cove SMCA,1130.147,0.0,360.0,False,0.0,0.0,traffic_within_10km; peak_hour; cog,2024-08-12 00:06:16,33.6,-117.886
366826920,NOTA BENE,0.141,Marin Islands SMP,6491.472,8.6,54.5,False,1.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 13:57:52,38.005,-122.393
338417231,SILVER LINING,0.141,Anacapa Island FMR,15653.341,0.0,360.0,False,0.0,0.0,peak_hour; traffic_within_10km; cog,2024-08-12 02:08:02,34.174,-119.227
338216726,SHAMAN,0.141,Edward F. Ricketts SMCA,552.567,0.0,331.0,False,2.0,0.0,prior_mpa_entries; traffic_within_10km; wave_height_m,2024-08-12 18:02:33,36.604,-121.891
367793170,ISLAND TIME,0.14,Abalone Cove SMCA,9012.85,0.0,13.8,False,0.0,0.0,traffic_within_10km; dist_to_mpa_m; peak_hour,2024-08-12 18:01:50,33.719,-118.278
338242249,LUNA ROSSA,0.139,Famosa Slough SMCA (No-Take),3681.408,0.0,251.5,False,0.0,0.0,wave_height_m; peak_hour; dist_to_mpa_m,2024-08-12 18:02:47,32.727,-117.2
338384774,OFFSHORE,0.139,Bolsa Bay SMCA,2100.414,0.0,360.0,False,3.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 00:13:33,33.725,-118.076
353025000,NYK DEMETER,0.139,Bolsa Chica Basin SMCA (No-Take),19817.055,8.7,338.4,False,0.0,0.0,traffic_within_10km; sog; peak_hour,2024-08-12 10:37:51,33.525,-118.134
338426419,PAU HANA,0.138,Bolsa Bay SMCA,8103.848,0.4,86.8,False,12.0,0.0,prior_mpa_entries; sog; wave_height_m,2024-08-12 00:00:43,33.756,-118.131
338369004,FIGHT ON,0.138,Goleta Slough SMCA (No-Take),12149.416,0.0,321.3,False,9.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 20:41:53,34.405,-119.69
538007482,HYUNDAI FORWARD,0.138,Point Conception SMR,6671.13,14.6,285.0,False,12.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 00:00:02,34.336,-120.414
366857070,JET CAT EXPRESS,0.137,Bolsa Bay SMCA,14028.418,0.0,247.8,False,6.0,0.0,prior_mpa_entries; n_prior_mpas_visited; peak_hour,2024-08-12 12:01:44,33.763,-118.199
338148528,CRINAN II,0.136,Robert W. Crown SMCA,2364.253,4.2,123.8,False,1.0,0.0,sog; prior_mpa_entries; peak_hour,2024-08-12 00:00:03,37.789,-122.271
311000902,APOLLO VOYAGER,0.136,Corte Madera Marsh SMP,4905.184,5.1,193.5,False,0.0,0.0,sog; cog; peak_hour,2024-08-12 13:59:46,37.922,-122.424
338425335,WISE GUY,0.135,Upper Newport Bay SMCA,1691.491,0.0,360.0,False,9.0,0.0,prior_mpa_entries; wave_height_m; n_prior_mpas_visited,2024-08-12 00:11:08,33.615,-117.924
338047344,FINEST KIND,0.135,Albany Mudflats SMP,5642.704,0.1,360.0,False,1.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 12:02:27,37.925,-122.375
338385704,LAYLINE,0.135,Goleta Slough SMCA (No-Take),12113.98,0.0,0.0,False,0.0,0.0,cog; wave_height_m; traffic_within_10km,2024-08-12 12:36:36,34.406,-119.691
368332560,TIDDLY,0.134,Upper Newport Bay SMCA,1381.355,0.0,14.7,False,7.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 06:02:25,33.609,-117.917
338364968,BRISA,0.134,Bolsa Bay SMCA,6505.266,0.0,360.0,False,0.0,0.0,peak_hour; cog; traffic_within_10km,2024-08-12 06:02:24,33.752,-118.111
368237840,J MONEY,0.134,Famosa Slough SMCA (No-Take),3701.781,0.0,360.0,False,9.0,0.0,prior_mpa_entries; peak_hour; wave_height_m,2024-08-12 12:00:08,32.727,-117.199
255806340,MSC VIRGO,0.133,Robert W. Crown SMCA,2821.345,0.7,290.6,False,1.0,0.0,sog; prior_mpa_entries; traffic_within_10km,2024-08-12 06:00:00,37.792,-122.289
368133970,LEVEL UP,0.133,Anacapa Island FMR,14988.64,0.0,333.4,False,10.0,0.0,prior_mpa_entries; peak_hour; heading,2024-08-12 18:00:38,34.163,-119.226
319910000,TAMSEN,0.131,Goleta Slough SMCA (No-Take),12244.978,0.0,241.0,False,21.0,0.0,prior_mpa_entries; traffic_within_10km; wind_speed_kn,2024-08-12 18:02:02,34.406,-119.689
338449877,TONNA MARIE,0.131,Upper Newport Bay SMCA,2685.979,0.0,360.0,False,3.0,0.0,prior_mpa_entries; wave_height_m; cog,2024-08-12 01:23:36,33.62,-117.934
338471556,EVOLO,0.13,Abalone Cove SMCA,8678.531,0.0,11.3,False,4.0,0.0,prior_mpa_entries; wave_height_m; n_prior_mpas_visited,2024-08-12 00:00:26,33.724,-118.281
368017060,AQUILA,0.13,Anacapa Island FMR,13252.24,6.2,10.1,False,8.0,0.0,prior_mpa_entries; sog; peak_hour,2024-08-12 00:00:22,34.189,-119.289
636013708,NEW ACTIVITY,0.13,Bolsa Bay SMCA,9735.846,0.0,341.0,False,0.0,0.0,traffic_within_10km; dist_to_mpa_m; peak_hour,2024-08-12 06:03:51,33.729,-118.164
338133532,CHINA CAT,0.13,Famosa Slough SMCA (No-Take),3372.902,0.1,360.0,True,0.0,0.0,peak_hour; wave_height_m; cog,2024-08-12 21:58:55,32.719,-117.227
338322294,BELIEVE,0.128,Robert W. Crown SMCA,9380.881,0.0,34.3,False,0.0,0.0,peak_hour; wind_speed_kn; traffic_within_10km,2024-08-12 12:03:01,37.781,-122.386
367622630,SUPERGUN,0.127,Bolsa Bay SMCA,7679.998,0.0,360.0,False,0.0,0.0,peak_hour; traffic_within_10km; cog,2024-08-12 16:38:49,33.763,-118.116
368165030,SAN PEDRO,0.127,Abalone Cove SMCA,8742.592,0.0,333.4,False,0.0,0.0,traffic_within_10km; wave_height_m; cog,2024-08-12 18:00:10,33.723,-118.281
366726420,RUTEA,0.126,Cat Harbor SMCA,879.305,6.9,101.3,True,0.0,0.0,sog; traffic_within_10km; peak_hour,2024-08-12 18:01:44,33.421,-118.522
338034336,AUNTIE GRAVITY,0.126,Abalone Cove SMCA,8684.116,0.0,360.0,False,6.0,0.0,prior_mpa_entries; peak_hour; cog,2024-08-12 18:02:09,33.724,-118.281
338445233,SEA ANGEL,0.125,Natural Bridges SMR,5315.926,0.1,231.7,True,0.0,0.0,traffic_within_10km; peak_hour; wave_height_m,2024-08-12 00:38:27,36.967,-122.002
368289310,ENCORE,0.125,Famosa Slough SMCA (No-Take),4370.635,0.0,360.0,False,2.0,0.0,prior_mpa_entries; cog; wave_height_m,2024-08-12 12:02:21,32.726,-117.191
338043022,PEGGY SEA,0.124,Point Vicente SMCA (No-Take),11152.779,0.0,360.0,False,5.0,0.0,prior_mpa_entries; traffic_within_10km; peak_hour,2024-08-12 14:23:52,33.846,-118.396
